"행정구역","2015년_계_총인구수","2015년_계_연령구간인구수","2015년_계_8세","2015년_계_9세","2015년_계_10세","2015년_계_11세","2015년_계_12세","2015년_계_13세"
"대전광역시 중구 유천1동(3014070000)","6,820","225","34","41","36","36","38","40"
"대전광역시 중구 유천2동(3014071000)","14,726","649","106","86","110","99","125","123"
"대전광역시 중구 문화1동(3014072000)","24,606","1,862","342","302","277","312","321","308"
"대전광역시 중구 문화2동(3014073000)","14,666","736","109","103","115","133","131","145"
"대전광역시 중구 산성동(3014074000)","30,426","1,501","255","242","230","244","272","258"
"대전광역시 서구 (3017000000)","490,859","30,191","5,041","4,636","4,580","5,117","5,397","5,420"
"대전광역시 서구 복수동(3017051000)","22,215","1,876","331","307","270","323","303","342"
"대전광역시 서구 도마1동(3017052000)","17,637","661","127","81","102","101","122","128"
"대전광역시 서구 도마2동(3017053000)","20,726","915","157","134","148","152","159","165"
"대전광역시 서구 정림동(3017053500)","18,421","1,049","179","170","138","186","197","179"
"대전광역시 서구 변동(3017054000)","17,976","885","147","111","137","169","158","163"
"대전광역시 서구 용문동(3017055000)","15,678","450","78","66","67","85","73","81"
"대전광역시 서구 탄방동(3017055500)","28,821","1,462","212","234","219","256","268","273"
"대전광역시 서구 괴정동(3017056000)","20,246","853","131","136","138","142","134","172"
"대전광역시 서구 가장동(3017057000)","13,552","746","115","141","122","127","110","131"
"대전광역시 서구 내동(3017057500)","25,949","1,701","310","269","266","285","290","281"
"대전광역시 서구 갈마1동(3017058100)","23,365","1,079","184","167","170","180","182","196"
"대전광역시 서구 갈마2동(3017058200)","26,843","1,329","241","187","194","207","236","264"
"대전광역시 서구 월평1동(3017058600)","11,695","412","81","52","73","61","72","73"
"대전광역시 서구 월평2동(3017058700)","17,282","784","138","109","124","110","154","149"
"대전광역시 서구 월평3동(3017058800)","24,177","1,670","272","276","246","279","304","293"
"대전광역시 서구 가수원동(3017059000)","39,610","2,733","604","491","449","451","390","348"
"대전광역시 서구 관저1동(3017059600)","16,649","1,055","179","146","151","199","183","197"
"대전광역시 서구 관저2동(3017059700)","32,242","2,970","447","459","441","478","592","553"
"대전광역시 서구 기성동(3017060000)","4,224","118","19","16","20","26","17","20"
"대전광역시 서구 둔산1동(3017063000)","17,709","1,942","265","298","263","358","386","372"
"대전광역시 서구 둔산2동(3017064000)","39,597","3,060","485","429","492","529","569","556"
"대전광역시 서구 만년동(3017065000)","14,307","949","148","148","145","154","193","161"
"대전광역시 서구 둔산3동(3017066000)","21,938","1,492","191","209","205","259","305","323"
"대전광역시 유성구 (3020000000)","335,312","24,048","4,282","3,943","3,681","4,069","4,044","4,029"
"대전광역시 유성구 진잠동(3020052000)","34,979","2,274","402","367","331","381","411","382"
"대전광역시 유성구 온천1동(3020053000)","29,737","791","136","127","117","133","134","144"
"대전광역시 유성구 온천2동(3020054000)","33,496","1,842","302","278","276","309","318","359"
"대전광역시 유성구 노은1동(3020054600)","23,470","1,914","333","309","299","303","338","332"
"대전광역시 유성구 노은2동(3020054700)","25,921","2,243","393","362","339","389","351","409"
"대전광역시 유성구 노은3동(3020054800)","33,153","2,563","501","435","378","455","408","386"
"대전광역시 유성구 신성동(3020055000)","26,498","2,169","372","355","354","368","372","348"
"대전광역시 유성구 전민동(3020057000)","25,402","2,060","304","345","340","343","363","365"
"대전광역시 유성구 구즉동(3020058000)","30,862","2,215","418","347","328","377","384","361"
"대전광역시 유성구 관평동(3020060000)","29,677","3,054","546","462","461","535","524","526"
"대전광역시 유성구 원신흥동(3020061000)","42,117","2,923","575","556","458","476","441","417"
"대전광역시 대덕구 (3023000000)","196,839","11,069","1,863","1,686","1,652","1,914","1,993","1,961"
"대전광역시 대덕구 오정동(3023051000)","17,264","631","112","73","103","110","120","113"
"대전광역시 대덕구 대화동(3023052000)","8,892","366","70","50","58","63","58","67"
"대전광역시 대덕구 회덕동(3023052500)","16,428","788","117","140","120","142","124","145"
"대전광역시 대덕구 비래동(3023053300)","18,495","1,103","186","153","152","214","193","205"
"대전광역시 대덕구 송촌동(3023054300)","31,082","2,609","405","442","377","434","514","437"
"대전광역시 대덕구 중리동(3023054600)","22,424","1,090","195","153","171","189","191","191"
"대전광역시 대덕구 신탄진동(3023055000)","12,819","631","109","97","91","102","113","119"
"대전광역시 대덕구 석봉동(3023056000)","12,983","712","128","117","122","118","116","111"
"대전광역시 대덕구 덕암동(3023057000)","16,371","920","162","131","134","153","168","172"
"대전광역시 대덕구 목상동(3023058000)","7,460","437","93","65","51","84","69","75"
"대전광역시 대덕구 법1동(3023060000)","13,625","681","118","118","100","108","111","126"
"대전광역시 대덕구 법2동(3023061000)","18,996","1,101","168","147","173","197","216","200"
"울산광역시  (3100000000)","1,173,534","67,549","12,112","10,701","10,396","11,065","11,702","11,573"
"울산광역시 중구 (3111000000)","244,481","12,526","2,216","1,965","1,842","2,064","2,260","2,179"
"울산광역시 중구 학성동(3111051000)","10,885","390","63","70","53","73","67","64"
"울산광역시 중구 반구1동(3111052000)","19,606","787","142","136","110","129","131","139"
"울산광역시 중구 반구2동(3111053000)","9,818","352","68","37","39","60","76","72"
"울산광역시 중구 복산1동(3111054000)","9,265","339","52","53","44","61","62","67"
"울산광역시 중구 복산2동(3111055000)","10,666","554","97","68","75","102","106","106"
"울산광역시 중구 중앙동(3111058500)","16,523","482","72","80","73","82","78","97"
"울산광역시 중구 우정동(3111059000)","22,688","1,034","198","173","158","164","175","166"
"울산광역시 중구 태화동(3111060000)","36,553","2,157","400","397","330","349","353","328"
"울산광역시 중구 다운동(3111061000)","28,776","1,497","243","188","224","247","268","327"
"울산광역시 중구 병영1동(3111062000)","26,085","1,544","240","233","225","250","312","284"
"울산광역시 중구 병영2동(3111063000)","22,378","1,116","231","183","168","173","201","160"
"울산광역시 중구 약사동(3111064000)","9,504","649","98","93","95","127","125","111"
"울산광역시 중구 성안동(3111065000)","21,734","1,625","312","254","248","247","306","258"
"울산광역시 남구 (3114000000)","343,598","18,815","3,100","2,826","2,861","3,170","3,390","3,468"
"울산광역시 남구 신정1동(3114051000)","19,831","638","102","106","91","90","119","130"
"울산광역시 남구 신정2동(3114052000)","26,524","1,850","284","278","283","304","328","373"
"울산광역시 남구 신정3동(3114053000)","17,871","723","124","116","123","131","102","127"
"울산광역시 남구 신정4동(3114054000)","24,367","1,550","270","228","260","235","277","280"
"울산광역시 남구 신정5동(3114055000)","9,023","314","57","56","47","48","60","46"
"울산광역시 남구 달동(3114056000)","29,601","1,321","207","235","179","228","231","241"
"울산광역시 남구 삼산동(3114057000)","51,357","2,743","459","414","443","486","489","452"
"울산광역시 남구 삼호동(3114058500)","25,661","1,242","200","175","191","209","251","216"
"울산광역시 남구 무거동(3114059500)","36,500","2,287","357","312","343","388","430","457"
"울산광역시 남구 옥동(3114060000)","27,141","1,946","275","275","281","331","366","418"
"울산광역시 남구 대현동(3114062500)","29,217","1,867","349","283","280","332","319","304"
"울산광역시 남구 수암동(3114063500)","17,328","1,083","176","163","165","170","195","214"
"울산광역시 남구 선암동(3114064000)","16,789","841","158","130","109","154","148","142"
"울산광역시 남구 야음장생포동(3114067000)","12,388","410","82","55","66","64","75","68"
"울산광역시 동구 (3117000000)","174,963","9,566","1,828","1,595","1,456","1,527","1,600","1,560"
"울산광역시 동구 방어동(3117051000)","43,591","2,489","475","421","375","387","433","398"
"울산광역시 동구 일산동(3117052000)","7,490","234","49","29","39","38","33","46"
"울산광역시 동구 화정동(3117053000)","17,647","886","158","139","146","142","130","171"
"울산광역시 동구 대송동(3117054000)","14,930","840","158","92","132","149","158","151"
"울산광역시 동구 전하1동(3117055000)","17,037","900","160","177","135","145","142","141"
"울산광역시 동구 전하2동(3117056000)","23,837","1,409","272","229","213","231","240","224"
"울산광역시 동구 남목1동(3117058000)","10,909","592","100","110","105","94","94","89"
"울산광역시 동구 남목2동(3117059000)","25,276","1,348","281","227","192","208","225","215"
"울산광역시 동구 남목3동(3117060000)","14,246","868","175","171","119","133","145","125"
"울산광역시 북구 (3120000000)","191,063","13,001","2,554","2,173","2,075","2,037","2,087","2,075"
"울산광역시 북구 농소1동(3120051000)","30,853","2,054","450","324","346","314","315","305"
"울산광역시 북구 농소2동(3120052000)","32,521","2,450","496","429","398","355","390","382"
"울산광역시 북구 농소3동(3120053000)","43,104","4,049","778","666","659","657","629","660"
"울산광역시 북구 강동동(3120054000)","9,589","367","83","80","60","43","56","45"
"울산광역시 북구 효문동(3120056000)","29,091","1,519","239","238","219","266","276","281"
"울산광역시 북구 송정동(3120057000)","21,159","1,436","281","225","217","229","252","232"
"울산광역시 북구 양정동(3120058000)","12,370","540","104","100","88","85","87","76"
"울산광역시 북구 염포동(3120059000)","12,376","586","123","111","88","88","82","94"
"울산광역시 울주군 (3171000000)","219,429","13,641","2,414","2,142","2,162","2,267","2,365","2,291"
"울산광역시 울주군 온산읍(3171025000)","24,243","1,231","248","183","208","198","190","204"
"울산광역시 울주군 언양읍(3171025300)","27,073","1,585","281","250","252","281","275","246"
"울산광역시 울주군 온양읍(3171025600)","25,388","1,758","300","284","287","278","320","289"
"울산광역시 울주군 범서읍(3171025900)","73,472","6,269","1,089","986","976","1,053","1,122","1,043"
"울산광역시 울주군 서생면(3171031000)","8,764","353","54","52","57","65","72","53"
"울산광역시 울주군 청량면(3171033000)","16,790","880","153","141","138","151","134","163"
"울산광역시 울주군 웅촌면(3171034000)","8,173","236","30","40","39","42","43","42"
"울산광역시 울주군 두동면(3171036000)","4,030","104","20","20","18","13","17","16"
"울산광역시 울주군 두서면(3171037000)","3,325","73","23","12","13","8","4","13"
"울산광역시 울주군 상북면(3171038000)","8,485","307","55","56","46","45","45","60"
"울산광역시 울주군 삼남면(3171039000)","17,776","794","154","110","118","129","129","154"
"울산광역시 울주군 삼동면(3171040000)","1,910","51","7","8","10","4","14","8"
"세종특별자치시  (3600000000)","210,884","15,956","3,032","2,731","2,551","2,638","2,597","2,407"
"세종특별자치시  (3611000000)","210,884","15,956","3,032","2,731","2,551","2,638","2,597","2,407"
"세종특별자치시  조치원읍(3611025000)","46,163","2,785","532","443","468","467","428","447"
"세종특별자치시  연기면(3611031000)","2,560","76","11","8","16","14","10","17"
"세종특별자치시  연동면(3611032000)","3,727","115","13","22","23","17","15","25"
"세종특별자치시  부강면(3611033000)","6,699","279","48","44","39","49","45","54"
"세종특별자치시  금남면(3611034000)","9,764","288","56","45","43","45","50","49"
