"행정구역","2025년_계_총인구수","2025년_계_연령구간인구수","2025년_계_8세","2025년_계_9세","2025년_계_10세","2025년_계_11세","2025년_계_12세","2025년_계_13세"
"경상북도 청도군 각북면(4782033000)","2,274","34","6","3","7","4","7","7"
"경상북도 청도군 이서면(4782034000)","4,476","116","12","13","20","22","23","26"
"경상북도 청도군 운문면(4782035000)","1,905","21","1","8","2","2","3","5"
"경상북도 청도군 금천면(4782036000)","3,127","33","5","4","6","9","2","7"
"경상북도 청도군 매전면(4782037000)","3,678","37","6","6","9","3","4","9"
"경상북도 고령군 (4783000000)","29,667","818","106","112","143","142","146","169"
"경상북도 고령군 대가야읍(4783025300)","9,294","369","47","43","66","66","77","70"
"경상북도 고령군 덕곡면(4783031000)","1,397","29","2","5","4","5","4","9"
"경상북도 고령군 운수면(4783032000)","1,740","19","2","1","3","5","0","8"
"경상북도 고령군 성산면(4783033000)","2,424","41","4","7","11","9","4","6"
"경상북도 고령군 다산면(4783034000)","8,429","287","40","46","46","52","47","56"
"경상북도 고령군 개진면(4783035000)","1,781","17","4","2","2","1","2","6"
"경상북도 고령군 우곡면(4783036000)","1,478","9","1","1","2","1","1","3"
"경상북도 고령군 쌍림면(4783037000)","3,124","47","6","7","9","3","11","11"
"경상북도 성주군 (4784000000)","40,720","962","133","138","157","154","186","194"
"경상북도 성주군 성주읍(4784025000)","13,060","603","85","82","93","104","118","121"
"경상북도 성주군 선남면(4784031000)","5,772","67","10","12","14","5","10","16"
"경상북도 성주군 용암면(4784032000)","3,446","33","3","3","5","7","5","10"
"경상북도 성주군 수륜면(4784033000)","3,133","61","6","3","10","10","17","15"
"경상북도 성주군 가천면(4784034000)","1,899","18","4","6","3","2","1","2"
"경상북도 성주군 금수강산면(4784035500)","1,147","3","0","0","1","1","1","0"
"경상북도 성주군 대가면(4784036000)","2,226","28","4","5","4","4","6","5"
"경상북도 성주군 벽진면(4784037000)","2,804","29","6","4","5","3","5","6"
"경상북도 성주군 초전면(4784038000)","4,092","69","9","13","16","9","10","12"
"경상북도 성주군 월항면(4784039000)","3,141","51","6","10","6","9","13","7"
"경상북도 칠곡군 (4785000000)","104,842","5,799","724","991","959","969","1,032","1,124"
"경상북도 칠곡군 왜관읍(4785025000)","29,967","1,525","187","243","256","262","278","299"
"경상북도 칠곡군 북삼읍(4785025300)","22,533","1,238","138","197","192","208","236","267"
"경상북도 칠곡군 석적읍(4785025600)","29,364","2,572","340","472","439","432","429","460"
"경상북도 칠곡군 지천면(4785031000)","3,670","51","7","7","8","9","11","9"
"경상북도 칠곡군 동명면(4785032000)","4,880","75","11","14","9","15","13","13"
"경상북도 칠곡군 가산면(4785033000)","3,140","29","4","3","4","3","8","7"
"경상북도 칠곡군 약목면(4785036000)","8,451","190","26","31","29","27","35","42"
"경상북도 칠곡군 기산면(4785037000)","2,837","119","11","24","22","13","22","27"
"경상북도 예천군 (4790000000)","53,887","2,892","416","457","521","452","517","529"
"경상북도 예천군 예천읍(4790025000)","13,494","539","63","81","96","91","102","106"
"경상북도 예천군 호명읍(4790025300)","20,974","2,053","312","328","381","320","356","356"
"경상북도 예천군 용문면(4790031000)","2,031","39","6","5","7","7","7","7"
"경상북도 예천군 감천면(4790034000)","2,395","29","4","2","4","6","5","8"
"경상북도 예천군 보문면(4790035000)","1,507","31","3","5","4","3","7","9"
"경상북도 예천군 유천면(4790037000)","2,379","53","10","9","6","10","10","8"
"경상북도 예천군 용궁면(4790038000)","2,178","35","2","8","8","0","12","5"
"경상북도 예천군 개포면(4790039000)","1,397","13","1","3","2","2","2","3"
"경상북도 예천군 지보면(4790040000)","2,457","36","8","5","2","8","7","6"
"경상북도 예천군 풍양면(4790041000)","2,689","25","5","5","2","4","5","4"
"경상북도 예천군 효자면(4790042000)","1,146","18","1","1","5","1","4","6"
"경상북도 예천군 은풍면(4790043000)","1,240","21","1","5","4","0","0","11"
"경상북도 봉화군 (4792000000)","28,315","748","102","107","126","128","133","152"
"경상북도 봉화군 봉화읍(4792025000)","8,896","364","45","55","63","66","56","79"
"경상북도 봉화군 물야면(4792031000)","2,822","41","8","6","2","9","7","9"
"경상북도 봉화군 봉성면(4792032000)","1,851","34","6","4","7","5","8","4"
"경상북도 봉화군 법전면(4792033000)","1,849","37","1","3","8","9","10","6"
"경상북도 봉화군 춘양면(4792034000)","4,104","93","16","17","14","13","13","20"
"경상북도 봉화군 소천면(4792035000)","2,028","26","7","3","3","4","5","4"
"경상북도 봉화군 재산면(4792036000)","1,362","15","2","0","3","3","5","2"
"경상북도 봉화군 명호면(4792037000)","2,031","40","2","0","8","8","9","13"
"경상북도 봉화군 상운면(4792038000)","1,604","9","2","2","0","1","1","3"
"경상북도 봉화군 석포면(4792039000)","1,768","89","13","17","18","10","19","12"
"경상북도 울진군 (4793000000)","45,896","1,689","234","266","283","294","292","320"
"경상북도 울진군 울진읍(4793025000)","13,817","775","95","110","122","140","143","165"
"경상북도 울진군 평해읍(4793025300)","2,426","29","1","2","4","5","5","12"
"경상북도 울진군 북면(4793031000)","6,828","343","67","68","60","60","49","39"
"경상북도 울진군 북면하당출장소(4793031500)","607","3","0","0","2","1","0","0"
"경상북도 울진군 근남면(4793033000)","2,649","66","7","8","16","12","14","9"
"경상북도 울진군 기성면(4793035000)","2,250","34","3","9","4","6","4","8"
"경상북도 울진군 온정면(4793036000)","1,515","25","1","5","4","6","5","4"
"경상북도 울진군 죽변면(4793037000)","5,903","133","18","23","19","18","24","31"
"경상북도 울진군 후포면(4793038000)","6,851","233","36","38","42","40","39","38"
"경상북도 울진군 금강송면(4793039000)","1,189","12","1","1","6","2","1","1"
"경상북도 울진군 매화면(4793040000)","1,861","36","5","2","4","4","8","13"
"경상북도 울릉군 (4794000000)","8,696","205","20","33","26","36","43","47"
"경상북도 울릉군 울릉읍(4794025000)","6,067","164","14","22","24","30","35","39"
"경상북도 울릉군 서면(4794031000)","894","15","2","4","1","2","2","4"
"경상북도 울릉군 서면태하출장소(4794031500)","447","5","0","1","0","2","1","1"
"경상북도 울릉군 북면(4794032000)","1,288","21","4","6","1","2","5","3"
"경상남도  (4800000000)","3,207,383","175,113","23,834","27,455","29,939","30,186","30,054","33,645"
"경상남도 창원시 (4812000000)","990,898","54,224","7,536","8,452","9,260","9,169","9,397","10,410"
"경상남도 창원시 의창구 (4812100000)","207,141","11,117","1,605","1,814","1,905","1,860","1,890","2,043"
"경상남도 창원시 의창구 동읍(4812125000)","18,284","662","76","100","109","87","133","157"
"경상남도 창원시 의창구 북면(4812131000)","44,488","4,052","641","675","696","709","611","720"
"경상남도 창원시 의창구 대산면(4812132000)","6,495","148","11","25","31","25","31","25"
"경상남도 창원시 의창구 의창동(4812151000)","47,306","2,793","414","479","493","447","490","470"
"경상남도 창원시 의창구 팔룡동(4812152000)","24,200","1,124","135","173","186","208","188","234"
"경상남도 창원시 의창구 명곡동(4812153000)","38,135","1,515","205","248","255","253","270","284"
"경상남도 창원시 의창구 봉림동(4812154000)","28,233","823","123","114","135","131","167","153"
"경상남도 창원시 성산구 (4812300000)","246,904","13,509","1,938","2,105","2,300","2,306","2,287","2,573"
"경상남도 창원시 성산구 반송동(4812351000)","37,798","2,553","330","378","440","448","429","528"
"경상남도 창원시 성산구 용지동(4812351500)","25,220","1,385","202","204","239","231","223","286"
"경상남도 창원시 성산구 중앙동(4812352000)","43,285","2,059","366","375","323","332","320","343"
"경상남도 창원시 성산구 상남동(4812353000)","25,686","1,452","184","211","249","244","267","297"
"경상남도 창원시 성산구 사파동(4812354000)","43,111","2,133","306","319","365","347","367","429"
"경상남도 창원시 성산구 가음정동(4812355000)","38,456","2,146","292","361","367","377","370","379"
"경상남도 창원시 성산구 성주동(4812356000)","26,610","1,525","231","222","274","287","262","249"
"경상남도 창원시 성산구 웅남동(4812357000)","6,738","256","27","35","43","40","49","62"
"경상남도 창원시 마산합포구 (4812500000)","175,800","9,178","1,253","1,458","1,590","1,545","1,580","1,752"
"경상남도 창원시 마산합포구 구산면(4812531000)","3,814","75","15","13","17","9","14","7"
"경상남도 창원시 마산합포구 진동면(4812532000)","11,285","731","109","122","127","121","134","118"
"경상남도 창원시 마산합포구 진북면(4812533000)","3,012","33","3","6","3","5","8","8"
"경상남도 창원시 마산합포구 진전면(4812534000)","3,584","33","6","1","6","6","4","10"
"경상남도 창원시 마산합포구 현동(4812551000)","14,542","1,389","196","216","250","236","226","265"
"경상남도 창원시 마산합포구 가포동(4812552000)","5,234","159","29","35","23","24","21","27"
"경상남도 창원시 마산합포구 월영동(4812553000)","40,545","2,895","418","513","510","493","465","496"
"경상남도 창원시 마산합포구 문화동(4812554000)","10,536","356","36","47","60","58","73","82"
"경상남도 창원시 마산합포구 반월중앙동(4812556500)","12,813","556","65","72","86","102","116","115"
"경상남도 창원시 마산합포구 완월동(4812557000)","8,092","295","32","35","46","57","50","75"
"경상남도 창원시 마산합포구 자산동(4812558000)","8,667","315","29","43","44","54","62","83"
"경상남도 창원시 마산합포구 교방동(4812561000)","18,627","1,055","164","156","190","164","187","194"
"경상남도 창원시 마산합포구 오동동(4812563000)","17,625","618","67","94","111","105","103","138"
"경상남도 창원시 마산합포구 합포동(4812564000)","6,340","234","32","38","42","35","39","48"
"경상남도 창원시 마산합포구 산호동(4812565000)","11,084","434","52","67","75","76","78","86"
"경상남도 창원시 마산회원구 (4812700000)","176,275","8,647","1,134","1,303","1,442","1,474","1,560","1,734"
"경상남도 창원시 마산회원구 내서읍(4812725000)","57,665","3,283","346","482","547","586","624","698"
"경상남도 창원시 마산회원구 회원1동(4812751000)","9,221","255","24","35","43","43","46","64"
"경상남도 창원시 마산회원구 회원2동(4812752000)","9,240","408","58","48","85","73","67","77"
"경상남도 창원시 마산회원구 석전동(4812754500)","15,321","634","98","106","99","100","109","122"
"경상남도 창원시 마산회원구 회성동(4812755000)","5,021","92","12","14","17","12","17","20"
"경상남도 창원시 마산회원구 양덕1동(4812756000)","9,986","366","37","56","74","66","63","70"
"경상남도 창원시 마산회원구 양덕2동(4812757000)","34,064","2,384","382","381","381","385","428","427"
"경상남도 창원시 마산회원구 합성1동(4812758000)","8,372","345","54","62","51","67","52","59"
"경상남도 창원시 마산회원구 합성2동(4812759000)","8,361","261","40","35","44","44","39","59"
"경상남도 창원시 마산회원구 구암1동(4812760000)","7,805","256","28","29","36","40","53","70"
"경상남도 창원시 마산회원구 구암2동(4812761000)","8,525","304","46","46","51","46","56","59"
"경상남도 창원시 마산회원구 봉암동(4812762000)","2,694","59","9","9","14","12","6","9"
"경상남도 창원시 진해구 (4812900000)","184,778","11,773","1,606","1,772","2,023","1,984","2,080","2,308"
"경상남도 창원시 진해구 충무동(4812953000)","15,138","820","125","107","140","134","143","171"
"경상남도 창원시 진해구 여좌동(4812954000)","7,614","210","29","22","34","39","41","45"
"경상남도 창원시 진해구 태백동(4812955000)","3,365","89","12","11","19","6","21","20"
"경상남도 창원시 진해구 경화동(4812956000)","9,710","512","67","84","92","91","93","85"
"경상남도 창원시 진해구 병암동(4812957000)","6,779","333","36","49","66","57","60","65"
"경상남도 창원시 진해구 석동(4812958000)","16,629","1,022","112","136","172","172","202","228"
"경상남도 창원시 진해구 이동(4812959000)","8,153","223","21","43","38","38","35","48"
"경상남도 창원시 진해구 자은동(4812960000)","19,764","1,432","169","242","253","239","261","268"
"경상남도 창원시 진해구 덕산동(4812961000)","8,933","552","72","78","97","87","97","121"
"경상남도 창원시 진해구 풍호동(4812962000)","24,369","2,184","302","343","379","354","388","418"
"경상남도 창원시 진해구 웅천동(4812963000)","13,965","1,122","195","183","191","187","190","176"
"경상남도 창원시 진해구 웅동1동(4812964000)","7,546","287","42","41","39","61","44","60"
"경상남도 창원시 진해구 웅동2동(4812965000)","42,813","2,987","424","433","503","519","505","603"
"경상남도 진주시 (4817000000)","335,939","18,598","2,539","2,970","3,105","3,335","3,155","3,494"
"경상남도 진주시 문산읍(4817025000)","7,466","402","54","62","62","79","65","80"
"경상남도 진주시 내동면(4817031000)","3,874","219","25","39","31","45","36","43"
"경상남도 진주시 정촌면(4817032000)","8,687","471","83","77","76","86","76","73"
"경상남도 진주시 금곡면(4817033000)","1,993","22","6","2","5","3","3","3"
